OHSAA.ID,2018_Full,2017_Full,2016_Full,2015_Full,2014_Full,2013_Full,2012_Full,2011_Full,2010_Full,2009_Full,2008_Full,2007_Full,2018_Main,2017_Main,2016_Main,2015_Main,2014_Main,2013_Main,2012_Main,2011_Main,2010_Main,2009_Main,2008_Main,2007_Main
1706,CHGN VAL - VAL,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL
202,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL
308,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL
446,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL
566,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL
702,CHGN VAL - CHGN,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL
750,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL
812,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL
1294,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - VAL,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL - METRO,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL
462,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL
588,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL
752,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL
920,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL
954,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL
1284,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL
1524,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL
1744,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL,CHL
186,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY
332,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY
482,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY
882,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY
1032,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY
1140,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY
1698,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY
105,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY
252,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY
502,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY
748,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY
962,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY
1436,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY
1612,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY
1656,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY - SOUTH,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY
300,E CEN OH - GRAY,E CEN OH - GRAY,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH
426,E CEN OH - GRAY,E CEN OH - GRAY,E CEN OH - GRAY,E CEN OH - GRAY,E CEN OH - GRAY,E CEN OH - GRAY,E CEN OH - GRAY,E CEN OH - GRAY,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH
1000,E CEN OH - GRAY,E CEN OH - GRAY,E CEN OH - GRAY,E CEN OH - GRAY,E CEN OH - GRAY,E CEN OH - GRAY,E CEN OH - GRAY,E CEN OH - GRAY,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH
1316,E CEN OH - GRAY,E CEN OH - GRAY,E CEN OH - GRAY,E CEN OH - GRAY,E CEN OH - GRAY,E CEN OH - GRAY,E CEN OH - GRAY,E CEN OH - GRAY,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH
472,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH
956,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,SEOAL - NORTH,SEOAL - NORTH,SEOAL - NORTH,SEOAL - NORTH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,SEOAL,SEOAL,SEOAL,SEOAL
1106,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH
1750,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,E CEN OH - SCAR,SEOAL - NORTH,SEOAL - NORTH,SEOAL - NORTH,SEOAL - NORTH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,E CEN OH,SEOAL,SEOAL,SEOAL,SEOAL
408,EAST OH,EAST OH,ITCL - WHITE,ITCL - WHITE,ITCL - UPPER,ITCL - UPPER,ITCL - UPPER,ITCL - UPPER,ITCL - UPPER,ITCL - UPPER,ITCL - UPPER,ITCL - UPPER,EAST OH,EAST OH,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL
456,EAST OH,EAST OH,ITCL - WHITE,ITCL - WHITE,ITCL - UPPER,ITCL - UPPER,ITCL - UPPER,ITCL - UPPER,ITCL - UPPER,ITCL - UPPER,ITCL - UPPER,ITCL - UPPER,EAST OH,EAST OH,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL
504,EAST OH,EAST OH,ITCL - RED,ITCL - RED,ITCL - UPPER,ITCL - UPPER,ITCL - UPPER,ITCL - UPPER,ITCL - UPPER,ITCL - UPPER,ITCL - UPPER,ITCL - UPPER,EAST OH,EAST OH,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL
850,EAST OH,EAST OH,ITCL - WHITE,ITCL - WHITE,ITCL - LOWER,ITCL - LOWER,ITCL - LOWER,ITCL - LOWER,ITCL - LOWER,ITCL - LOWER,ITCL - LOWER,ITCL - LOWER,EAST OH,EAST OH,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL
1456,EAST OH,EAST OH,ITCL - WHITE,ITCL - WHITE,ITCL - LOWER,ITCL - LOWER,ITCL - LOWER,ITCL - LOWER,ITCL - LOWER,ITCL - LOWER,ITCL - LOWER,ITCL - LOWER,EAST OH,EAST OH,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL
1536,EAST OH,EAST OH,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,EAST OH,EAST OH,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL
1570,EAST OH,EAST OH,ITCL - RED,ITCL - RED,ITCL - UPPER,ITCL - UPPER,ITCL - UPPER,ITCL - UPPER,ITCL - UPPER,ITCL - UPPER,ITCL - UPPER,ITCL - UPPER,EAST OH,EAST OH,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL
1654,EAST OH,EAST OH,ITCL - WHITE,ITCL - WHITE,ITCL - LOWER,ITCL - LOWER,ITCL - LOWER,ITCL - LOWER,ITCL - LOWER,ITCL - LOWER,ITCL - LOWER,ITCL - LOWER,EAST OH,EAST OH,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL,ITCL
118,ECC,ECC,ECC,ECC,ECC,ECC,ECC,FAVC - BUCK,FAVC - BUCK,FAVC - BUCK,FAVC - BUCK,FAVC - BUCK,ECC,ECC,ECC,ECC,ECC,ECC,ECC,FAVC,FAVC,FAVC,FAVC,FAVC
810,ECC,ECC,ECC,ECC,ECC,ECC,ECC,FAVC - CARD,FAVC - CARD,FAVC - CARD,FAVC - CARD,FAVC - CARD,ECC,ECC,ECC,ECC,ECC,ECC,ECC,FAVC,FAVC,FAVC,FAVC,FAVC
904,ECC,ECC,ECC,ECC,ECC,ECC,ECC,FAVC - BUCK,FAVC - BUCK,FAVC - BUCK,FAVC - BUCK,FAVC - BUCK,ECC,ECC,ECC,ECC,ECC,ECC,ECC,FAVC,FAVC,FAVC,FAVC,FAVC
1034,ECC,ECC,ECC,ECC,ECC,ECC,ECC,FAVC - BUCK,FAVC - BUCK,FAVC - BUCK,FAVC - BUCK,FAVC - BUCK,ECC,ECC,ECC,ECC,ECC,ECC,ECC,FAVC,FAVC,FAVC,FAVC,FAVC
1554,ECC,ECC,ECC,ECC,ECC,ECC,ECC,FAVC - CARD,FAVC - CARD,FAVC - CARD,FAVC - CARD,FAVC - CARD,ECC,ECC,ECC,ECC,ECC,ECC,ECC,FAVC,FAVC,FAVC,FAVC,FAVC
1610,ECC,ECC,ECC,ECC,ECC,ECC,ECC,FAVC - CARD,FAVC - CARD,FAVC - CARD,FAVC - CARD,FAVC - CARD,ECC,ECC,ECC,ECC,ECC,ECC,ECC,FAVC,FAVC,FAVC,FAVC,FAVC
1677,ECC,ECC,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,ECC,ECC,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN
1720,ECC,ECC,ECC,ECC,ECC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,ECC,ECC,ECC,ECC,ECC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC,CMAC
306,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL
650,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL
670,FEDERAL,FEDERAL,FEDERAL,FEDERAL,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,FEDERAL,FEDERAL,FEDERAL,FEDERAL,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN,SUBURBAN
730,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL
764,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL
822,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL
1244,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL,FEDERAL
434,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS
946,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS
1064,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS
1102,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS
1262,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS
1374,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS
1446,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS
1670,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS,FIRELNDS
364,FRONTIER,FRONTIER,S CEN OH,S CEN OH,S CEN OH,S CEN OH,SEOAL,SEOAL,SEOAL,SEOAL - SOUTH,SEOAL - SOUTH,SEOAL - SOUTH,FRONTIER,FRONTIER,S CEN OH,S CEN OH,S CEN OH,S CEN OH,SEOAL,SEOAL,SEOAL,SEOAL,SEOAL,SEOAL
718,FRONTIER,FRONTIER,S CEN OH,S CEN OH,S CEN OH,S CEN OH,S CEN OH,S CEN OH,S CEN OH,S CEN OH,S CEN OH,S CEN OH,FRONTIER,FRONTIER,S CEN OH,S CEN OH,S CEN OH,S CEN OH,S CEN OH,S CEN OH,S CEN OH,S CEN OH,S CEN OH,S CEN OH
762,FRONTIER,FRONTIER,SEOAL,SEOAL,SEOAL,SEOAL,SEOAL,SEOAL,SEOAL,SEOAL - SOUTH,SEOAL - SOUTH,SEOAL - SOUTH,FRONTIER,FRONTIER,SEOAL,SEOAL,SEOAL,SEOAL,SEOAL,SEOAL,SEOAL,SEOAL,SEOAL,SEOAL
988,FRONTIER,FRONTIER,S CEN OH,S CEN OH,S CEN OH,S CEN OH,S CEN OH,S CEN OH,S CEN OH,S CEN OH,S CEN OH,S CEN OH,FRONTIER,FRONTIER,S CEN OH,S CEN OH,S CEN OH,S CEN OH,S CEN OH,S CEN OH,S CEN OH,S CEN OH,S CEN OH,S CEN OH
