"Season","Week","Tm_ID","Opp_ID","Loc","Result","Notes","Date","Playoff","Tm_score","Opp_score","Score_diff","Win","Cal_Week","Multi_Week","Excl_Harbin","Excl_Elo","Opp_Reg","nonOHSAA","nonOHSAA_div","Tm_OH"
"2018",10,"1010","1112","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"21",0,NA,1
"2018",1,"10114","556","H","L","",2018-08-24,0,0,42,-42,0,"34",NA,0,0,"15",0,NA,0
"2018",2,"10114","10009","A","W","",2018-08-31,0,36,6,30,1,"35",NA,0,0,"",1,"",0
"2018",3,"10114","10140","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,"",0
"2018",4,"10114","10139","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,"",0
"2018",5,"10114","10117","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,"",0
"2018",6,"10114","10111","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,"",0
"2018",7,"10114","10073","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,"",0
"2018",8,"10114","10119","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,"",0
"2018",10,"10114","10714","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,"",0
"2018",11,"10114","10040","H","*","",2018-11-02,0,NA,NA,NA,0,"44",NA,1,0,"0",1,"7",0
"2018",1,"1012","1422","H","W","",2018-08-24,0,35,7,28,1,"34",NA,0,0,"8",0,NA,1
"2018",2,"1012","1214","H","W","",2018-08-31,0,49,6,43,1,"35",NA,0,0,"18",0,NA,1
"2018",3,"1012","1596","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"14",0,NA,1
"2018",4,"1012","1412","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"12",0,NA,1
"2018",5,"1012","804","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"14",0,NA,1
"2018",6,"1012","526","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"12",0,NA,1
"2018",7,"1012","166","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"14",0,NA,1
"2018",8,"1012","330","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"12",0,NA,1
"2018",9,"1012","464","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"10",0,NA,1
"2018",10,"1012","1616","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"12",0,NA,1
"2018",1,"10123","10118","H","L","",2018-08-24,0,8,33,-25,0,"34",NA,0,0,"",1,"",0
"2018",3,"10123","10013","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"0",1,"7",0
"2018",4,"10123","10018","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"0",1,"7",0
"2018",5,"10123","172","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"27",0,NA,0
"2018",6,"10123","10084","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,"",0
"2018",7,"10123","10045","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"0",1,"7",0
"2018",8,"10123","618","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"27",0,NA,0
"2018",9,"10123","10019","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,"",0
"2018",10,"10123","10119","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,"",0
"2018",11,"10123","10082","H","*","",2018-11-02,0,NA,NA,NA,0,"44",NA,1,0,"0",1,"7",0
"2018",1,"10125","10096","A","L","",2018-08-24,0,0,42,-42,0,"34",NA,0,0,"0",1,"5",0
"2018",2,"10125","1036","A","L","",2018-08-31,0,0,40,-40,0,"35",NA,0,0,"27",0,NA,0
"2018",3,"10125","1454","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"27",0,NA,0
"2018",4,"10125","194","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"23",0,NA,0
"2018",5,"10125","578","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"23",0,NA,0
"2018",6,"10125","494","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"27",0,NA,0
"2018",7,"10125","1628","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"27",0,NA,0
"2018",8,"10125","1453","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"27",0,NA,0
"2018",10,"10125","1540","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"27",0,NA,0
"2018",11,"10125","10009","H","*","",2018-11-02,0,NA,NA,NA,0,"44",NA,1,0,"",1,"",0
"2018",1,"10128","10079","H","W","",2018-08-24,0,49,14,35,1,"34",NA,0,0,"0",1,"4",0
"2018",2,"10128","14900","H","W","",2018-08-31,0,71,20,51,1,"35",NA,0,0,"",1,"",0
"2018",3,"10128","10050","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,"",0
"2018",4,"10128","10053","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,"",0
"2018",5,"10128","10088","A","","",2018-09-22,0,NA,NA,NA,0,"38",NA,0,0,"",1,"",0
"2018",6,"10128","1566","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"19",0,NA,0
"2018",7,"10128","10026","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,"",0
"2018",8,"10128","519","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"19",0,NA,0
"2018",9,"10128","500","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"13",0,NA,0
"2018",10,"10128","10007","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"0",1,"3",0
"2018",1,"10129","10132","A","W","",2018-08-23,0,33,0,33,1,"34",NA,0,0,"0",1,"6",0
"2018",2,"10129","10059","H","W","",2018-08-31,0,55,0,55,1,"35",NA,0,0,"0",1,"7",0
"2018",3,"10129","10024","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"",1,"",0
"2018",5,"10129","10027","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,"",0
"2018",6,"10129","10200","H","","",2018-09-29,0,NA,NA,NA,0,"39",NA,0,0,"0",1,"6",0
"2018",7,"10129","326","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"21",0,NA,0
"2018",8,"10129","968","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"19",0,NA,0
"2018",9,"10129","1270","A","","",2018-10-20,0,NA,NA,NA,0,"42",NA,0,0,"20",0,NA,0
"2018",10,"10129","1406","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"23",0,NA,0
"2018",11,"10129","10060","A","*","",2018-11-02,0,NA,NA,NA,0,"44",NA,1,0,"0",1,"6",0
"2018",1,"10130","10007","A","W","",2018-08-23,0,66,12,54,1,"34",NA,0,0,"0",1,"3",0
"2018",2,"10130","12489","H","W","",2018-08-31,0,34,7,27,1,"35",NA,0,0,"",1,"",0
"2018",4,"10130","10121","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"",1,"",0
"2018",5,"10130","300","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"15",0,NA,0
"2018",6,"10130","10083","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"0",1,"1",0
"2018",7,"10130","10071","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"0",1,"1",0
"2018",8,"10130","10074","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"",1,"",0
"2018",9,"10130","10095","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,"",0
"2018",10,"10130","10085","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"0",1,"2",0
"2018",11,"10130","10052","H","*","",2018-11-02,0,NA,NA,NA,0,"44",NA,1,0,"0",1,"2",0
"2018",1,"10132","10129","H","L","",2018-08-23,0,0,33,-33,0,"34",NA,0,0,"0",1,"7",0
"2018",2,"10132","10060","A","W","",2018-08-31,0,20,8,12,1,"35",NA,0,0,"0",1,"6",0
"2018",3,"10132","956","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"11",0,NA,0
"2018",4,"10132","10096","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"0",1,"5",0
"2018",5,"10132","10009","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"",1,"",0
"2018",6,"10132","10105","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"",1,"",0
"2018",7,"10132","10119","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"",1,"",0
"2018",8,"10132","1618","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"11",0,NA,0
"2018",9,"10132","10084","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"",1,"",0
"2018",10,"10132","10019","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"",1,"",0
"2018",1,"1016","1346","H","W","",2018-08-24,0,42,39,3,1,"34",NA,0,0,"1",0,NA,1
"2018",2,"1016","1354","A","W","",2018-09-01,0,28,7,21,1,"35",NA,0,0,"1",0,NA,1
"2018",3,"1016","652","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"10",0,NA,1
"2018",4,"1016","1498","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"1",0,NA,1
"2018",5,"1016","268","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"1",0,NA,1
"2018",6,"1016","1006","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"1",0,NA,1
"2018",7,"1016","1408","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"1",0,NA,1
"2018",8,"1016","1428","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"1",0,NA,1
"2018",9,"1016","540","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"1",0,NA,1
"2018",10,"1016","532","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"2",0,NA,1
"2018",1,"1018","1042","A","W","",2018-08-24,0,47,10,37,1,"34",NA,0,0,"18",0,NA,1
"2018",2,"1018","852","H","W","",2018-08-31,0,52,21,31,1,"35",NA,0,0,"28",0,NA,1
"2018",3,"1018","1082","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"24",0,NA,1
"2018",4,"1018","602","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"28",0,NA,1
"2018",5,"1018","206","H","","",2018-09-20,0,NA,NA,NA,0,"38",NA,0,0,"24",0,NA,1
"2018",6,"1018","430","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"24",0,NA,1
"2018",7,"1018","246","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"28",0,NA,1
"2018",8,"1018","130","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"24",0,NA,1
"2018",9,"1018","1562","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"24",0,NA,1
"2018",10,"1018","1564","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"24",0,NA,1
"2018",1,"102","988","H","W","",2018-08-24,0,31,15,16,1,"34",NA,0,0,"16",0,NA,1
"2018",2,"102","524","H","W","",2018-09-01,0,42,20,22,1,"35",NA,0,0,"23",0,NA,1
"2018",4,"102","1568","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"15",0,NA,1
"2018",5,"102","1676","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"15",0,NA,1
"2018",6,"102","1256","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"20",0,NA,1
"2018",7,"102","744","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"23",0,NA,1
"2018",8,"102","1752","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"15",0,NA,1
"2018",9,"102","1450","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"23",0,NA,1
"2018",10,"102","1226","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"23",0,NA,1
"2018",1,"1020","1164","A","W","",2018-08-24,0,49,7,42,1,"34",NA,0,0,"12",0,NA,1
"2018",2,"1020","1202","H","W","",2018-08-31,0,24,14,10,1,"35",NA,0,0,"2",0,NA,1
"2018",3,"1020","904","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"8",0,NA,1
"2018",4,"1020","1638","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"3",0,NA,1
"2018",5,"1020","1552","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"8",0,NA,1
"2018",6,"1020","807","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"3",0,NA,1
"2018",7,"1020","1470","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"3",0,NA,1
"2018",8,"1020","846","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"4",0,NA,1
"2018",9,"1020","178","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"3",0,NA,1
"2018",10,"1020","1142","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"3",0,NA,1
"2018",1,"10200","492","H","W","",2018-08-25,0,42,6,36,1,"34",NA,0,0,"23",0,NA,0
"2018",2,"10200","12497","H","W","",2018-09-01,0,41,14,27,1,"35",NA,0,0,"",1,"",0
"2018",3,"10200","1058","H","","",2018-09-08,0,NA,NA,NA,0,"36",NA,0,0,"21",0,NA,0
"2018",4,"10200","12492","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"0",1,"3",0
"2018",5,"10200","10071","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"0",1,"1",0
"2018",6,"10200","10129","A","","",2018-09-29,0,NA,NA,NA,0,"39",NA,0,0,"0",1,"7",0
"2018",7,"10200","9900","H","","",2018-10-06,0,NA,NA,NA,0,"40",NA,0,0,"0",1,"5",0
"2018",9,"10200","1000","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"19",0,NA,0
"2018",10,"10200","436","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"17",0,NA,0
"2018",11,"10200","12801","H","*","",2018-11-03,0,NA,NA,NA,0,"44",NA,1,0,"",1,"",0
"2018",1,"1022","370","H","W","",2018-08-24,0,30,15,15,1,"34",NA,0,0,"15",0,NA,1
"2018",2,"1022","1714","A","L","",2018-08-31,0,7,38,-31,0,"35",NA,0,0,"11",0,NA,1
"2018",3,"1022","890","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"15",0,NA,1
"2018",4,"1022","388","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"16",0,NA,1
"2018",5,"1022","1750","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"11",0,NA,1
"2018",6,"1022","988","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"16",0,NA,1
"2018",7,"1022","762","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"11",0,NA,1
"2018",8,"1022","364","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"8",0,NA,1
"2018",9,"1022","718","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"11",0,NA,1
"2018",10,"1022","1626","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"16",0,NA,1
"2018",1,"1023","715","H","W","",2018-08-24,0,49,6,43,1,"34",NA,0,0,"28",0,NA,1
"2018",2,"1023","938","A","W","",2018-08-31,0,58,0,58,1,"35",NA,0,0,"27",0,NA,1
"2018",3,"1023","9272","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"28",0,NA,1
"2018",4,"1023","912","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"17",0,NA,1
"2018",5,"1023","886","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"28",0,NA,1
"2018",6,"1023","368","H","C*","cancelled",2018-09-28,0,NA,NA,NA,0,"39",NA,1,1,"24",0,NA,1
"2018",7,"1023","1504","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"20",0,NA,1
"2018",8,"1023","1176","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"16",0,NA,1
"2018",9,"1023","1134","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"20",0,NA,1
"2018",10,"1023","369","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"20",0,NA,1
"2018",1,"1026","1666","H","W","",2018-08-24,0,42,0,42,1,"34",NA,0,0,"4",0,NA,1
"2018",2,"1026","1470","A","L","",2018-09-01,0,26,42,-16,0,"35",NA,0,0,"3",0,NA,1
"2018",3,"1026","836","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"4",0,NA,1
"2018",4,"1026","396","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"4",0,NA,1
"2018",5,"1026","1274","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"4",0,NA,1
"2018",6,"1026","1508","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"4",0,NA,1
"2018",7,"1026","685","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"4",0,NA,1
"2018",8,"1026","972","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"4",0,NA,1
"2018",9,"1026","837","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"4",0,NA,1
"2018",10,"1026","1188","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"4",0,NA,1
"2018",1,"1030","894","H","L","",2018-08-24,0,14,44,-30,0,"34",NA,0,0,"2",0,NA,1
"2018",2,"1030","1152","A","L","",2018-08-31,0,30,31,-1,0,"35",NA,0,0,"6",0,NA,1
"2018",3,"1030","1146","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"6",0,NA,1
"2018",4,"1030","1486","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"6",0,NA,1
"2018",5,"1030","150","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"6",0,NA,1
"2018",6,"1030","200","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"1",0,NA,1
"2018",7,"1030","1684","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"6",0,NA,1
"2018",8,"1030","1204","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"6",0,NA,1
"2018",9,"1030","832","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"6",0,NA,1
"2018",10,"1030","152","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"6",0,NA,1
"2018",1,"1032","1612","H","L","",2018-08-23,0,7,55,-48,0,"34",NA,0,0,"7",0,NA,1
"2018",2,"1032","364","H","L","",2018-08-31,0,14,56,-42,0,"35",NA,0,0,"8",0,NA,1
"2018",3,"1032","1737","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"27",0,NA,1
"2018",4,"1032","186","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"11",0,NA,1
"2018",5,"1032","1140","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"7",0,NA,1
"2018",6,"1032","882","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"15",0,NA,1
"2018",7,"1032","1698","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"7",0,NA,1
"2018",8,"1032","482","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"15",0,NA,1
"2018",9,"1032","332","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"11",0,NA,1
"2018",10,"1032","146","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"9",0,NA,1
"2018",1,"1034","1274","A","L","",2018-08-24,0,16,34,-18,0,"34",NA,0,0,"4",0,NA,1
"2018",2,"1034","10573","A","W","",2018-09-01,0,50,14,36,1,"35",NA,0,0,"0",1,"2",1
"2018",3,"1034","807","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"3",0,NA,1
"2018",4,"1034","1610","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"4",0,NA,1
"2018",5,"1034","904","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"8",0,NA,1
"2018",6,"1034","118","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"8",0,NA,1
"2018",7,"1034","1720","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"8",0,NA,1
"2018",8,"1034","810","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"8",0,NA,1
"2018",9,"1034","1677","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"4",0,NA,1
"2018",10,"1034","1554","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"8",0,NA,1
"2018",1,"1036","204","A","L","",2018-08-24,0,0,26,-26,0,"34",NA,0,0,"27",0,NA,1
"2018",2,"1036","10125","H","W","",2018-08-31,0,40,0,40,1,"35",NA,0,0,"0",1,"7",1
"2018",3,"1036","194","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"23",0,NA,1
"2018",4,"1036","1454","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"27",0,NA,1
"2018",5,"1036","1628","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"27",0,NA,1
"2018",6,"1036","9915","H","*","",2018-09-29,0,NA,NA,NA,0,"39",NA,1,0,"",1,"",1
"2018",7,"1036","1540","H","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"27",0,NA,1
"2018",8,"1036","494","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"27",0,NA,1
"2018",9,"1036","1453","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"27",0,NA,1
"2018",10,"1036","578","H","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"23",0,NA,1
"2018",1,"1040","9998","H","*","",2018-08-24,0,NA,NA,NA,0,"34",NA,1,0,"",1,"",1
"2018",1,"1042","1018","H","L","",2018-08-24,0,10,47,-37,0,"34",NA,0,0,"18",0,NA,1
"2018",2,"1042","1190","H","W","",2018-08-31,0,14,6,8,1,"35",NA,0,0,"16",0,NA,1
"2018",3,"1042","1168","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"16",0,NA,1
"2018",4,"1042","1148","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"16",0,NA,1
"2018",5,"1042","924","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"20",0,NA,1
"2018",6,"1042","1644","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"20",0,NA,1
"2018",7,"1042","1272","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"20",0,NA,1
"2018",8,"1042","1590","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"16",0,NA,1
"2018",9,"1042","470","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"24",0,NA,1
"2018",10,"1042","318","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"20",0,NA,1
"2018",1,"1044","1280","H","L","ot",2018-08-24,0,34,36,-2,0,"34",NA,0,0,"21",0,NA,1
"2018",2,"1044","456","H","L","",2018-08-31,0,7,41,-34,0,"35",NA,0,0,"25",0,NA,1
"2018",3,"1044","1112","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"21",0,NA,1
"2018",4,"1044","906","H","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"25",0,NA,1
"2018",5,"1044","1668","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"21",0,NA,1
"2018",6,"1044","1630","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"21",0,NA,1
"2018",7,"1044","992","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"21",0,NA,1
"2018",8,"1044","1478","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"21",0,NA,1
"2018",9,"1044","768","A","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"25",0,NA,1
"2018",10,"1044","996","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"25",0,NA,1
"2018",1,"1046","1570","H","L","",2018-08-24,0,13,42,-29,0,"34",NA,0,0,"21",0,NA,1
"2018",2,"1046","1396","H","L","",2018-08-31,0,13,38,-25,0,"35",NA,0,0,"17",0,NA,1
"2018",3,"1046","758","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"15",0,NA,1
"2018",4,"1046","1432","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"13",0,NA,1
"2018",5,"1046","1658","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"9",0,NA,1
"2018",6,"1046","1316","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"15",0,NA,1
"2018",7,"1046","964","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"9",0,NA,1
"2018",8,"1046","1392","H","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"13",0,NA,1
"2018",9,"1046","112","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"9",0,NA,1
"2018",10,"1046","322","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"13",0,NA,1
"2018",1,"1048","1318","A","W","",2018-08-24,0,27,20,7,1,"34",NA,0,0,"19",0,NA,1
"2018",2,"1048","1186","H","W","",2018-08-31,0,39,0,39,1,"35",NA,0,0,"19",0,NA,1
"2018",3,"1048","1084","H","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"23",0,NA,1
"2018",4,"1048","1166","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"20",0,NA,1
"2018",5,"1048","1712","A","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"24",0,NA,1
"2018",6,"1048","1270","H","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"20",0,NA,1
"2018",7,"1048","1604","A","","",2018-10-05,0,NA,NA,NA,0,"40",NA,0,0,"15",0,NA,1
"2018",8,"1048","1696","A","","",2018-10-12,0,NA,NA,NA,0,"41",NA,0,0,"20",0,NA,1
"2018",9,"1048","1636","H","","",2018-10-19,0,NA,NA,NA,0,"42",NA,0,0,"16",0,NA,1
"2018",10,"1048","1586","A","","",2018-10-26,0,NA,NA,NA,0,"43",NA,0,0,"23",0,NA,1
"2018",1,"105","1226","H","L","",2018-08-24,0,0,46,-46,0,"34",NA,0,0,"23",0,NA,1
"2018",2,"105","664","A","L","",2018-08-31,0,0,42,-42,0,"35",NA,0,0,"23",0,NA,1
"2018",3,"105","332","A","","",2018-09-07,0,NA,NA,NA,0,"36",NA,0,0,"11",0,NA,1
"2018",4,"105","962","A","","",2018-09-14,0,NA,NA,NA,0,"37",NA,0,0,"11",0,NA,1
"2018",5,"105","748","H","","",2018-09-21,0,NA,NA,NA,0,"38",NA,0,0,"11",0,NA,1
"2018",6,"105","1436","A","","",2018-09-28,0,NA,NA,NA,0,"39",NA,0,0,"11",0,NA,1
