OHSAA.ID,HyTek,Div.2017,Reg.2017,Conf.2017,ConfSub.2017,County,lon,lat,Enrollment,Mascot,Public,OHSAA.Dist,City,OHSAA.Tourn,OHSAA.Full,AJ.Name,Color1,Color2,Color3,Helm.Left,Helm.Right,Best.Name,Fan50_ID,GenArea,StadID,Surface,Capacity,Stadium,usHOUSE,ohHOUSE,ohSENATE,MaxPreps,Div.2018,Reg.2018,Conf.2018,ConfSub.2018,Yappi,oh_helm,maxpreps_ugly,OHSAA.Address
1584,UTI,4,15,LICK CNT,LICK CNT - CARD,licking,-82.446745,40.2367868,204,Redskins,Public,Central,Utica,UTICA,UTICA,Utica,SCARLET,GRAY,NA,"http://mediaprocessor.websimages.com/width/181/crop/0,0,181x137/ohiohshelmets.webs.com/Utica-2016_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Utica-2016_R.png",Utica,team437,central,2128,Grass,"2,184",Redskins Stadium,US House 12,OH House 71,OH Senate 31,"utica-redskins-(utica,oh)",4,15,LICK CNT,LICK CNT - CARD,utica_utica,utica,25e22520-43eb-4453-914e-a34d8579b1e0,"260 N JEFFERSON ST, UTICA, OH 43080-0677"
1586,LVA,6,23,S OH,S OH - II,scioto,-82.9760996,38.8806775,130,Indians,Public,Southeast,Lucasville,LUCASVILLE VALLEY,VALLEY,Lucasville Valley,PURPLE,GOLD,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Valley-2017_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Valley-2017_R.png",Valley,team554,southeastern,2229,Artificial Turf,"4,709",Valley Indians Stadium,US House 6,OH House 90,OH Senate 14,"valley-indians-(lucasville,oh)",6,23,S OH,S OH - II,valley_lucasville,valley,4c195ade-0a31-471c-928c-5e051eff18a5,"1821 ST RT 728, LUCASVILLE, OH 45648-9806"
1588,PHVF,2,6,G LAKES,G LAKES,cuyahoga,-81.754901,41.371882,462,Patriots,Public,NE Lakes,Parma Heights,PARMA HTS. VALLEY FORGE,VALLEY FORGE,Parma Heights Valley Forge,NAVY,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/ValleyForge-2016_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/ValleyForge-2016_R.png",Valley Forge,team022,northeastern,1160,Artificial Turf,"11,423",Byers Field at Robert C. Boulton Stadium,US House 16,OH House 14,OH Senate 23,"valley-forge-patriots-(parma-heights,oh)",2,6,G LAKES,G LAKES,valley_forge_parma_heights,valley-forge,951218d7-908f-489a-a917-0cff4ee24a8a,"9999 INDEPENDENCE BLVD, PARMA HEIGHTS, OH 44130-4644"
1590,GVV,4,16,SWBL,SWBL - SW,montgomery,-84.3985814,39.6569038,247,Spartans,Public,Southwest,Germantown,GERMANTOWN VALLEY VIEW,VALLEY VIEW,Germantown Valley View,NAVY,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/ValleyView-2013_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/ValleyView-2013_R.png",Valley View,team340,southwestern,2175,Artificial Turf,"2,600",Valley View Stadium,US House 10,OH House 42,OH Senate 6,"valley-view-spartans-(germantown,oh)",4,16,SWBL,SWBL - SW,valley_view_germantown,valley-view,e814db11-565c-499a-b4f1-a3f7155dd869,"6027 FARMERSVILLE-GERMANTOWN RD, GERMANTOWN, OH 45327"
1592,VBU,5,18,BLAN VAL,BLAN VAL,hancock,-83.6479766,41.1353002,147,Black Knights,Public,Northwest,Van Buren,VAN BUREN,VAN BUREN,Van Buren,ORANGE,BLACK,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/VanBuren-2017_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/VanBuren-2017_R.png",Van Buren,team654,northwestern,2085,Grass,"2,511",Van Buren Stadium,US House 5,OH House 83,OH Senate 1,"van-buren-black-knights-(van-buren,oh)",5,18,BLAN VAL,BLAN VAL,van_buren_van_buren,van-buren,060451f7-e8f2-49af-9986-c5e6dba97680,"217 S. MAIN STREET, VAN BUREN, OH 45889-9627"
1594,VAN,7,26,BLAN VAL,BLAN VAL,hancock,-83.4761076,40.9740932,30,Wildcats,Public,Northwest,Vanlue,VANLUE,VANLUE,Vanlue,SCARLET,GRAY,NA,"http://mediaprocessor.websimages.com/width/181/crop/0,0,181x137/ohiohshelmets.webs.com/Vanlue-2016_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Vanlue-2016_R.png",Vanlue,team655,northwestern,2086,Grass,875,Hinkle Field,US House 5,OH House 83,OH Senate 1,"vanlue-wildcats-(vanlue,oh)",7,26,BLAN VAL,BLAN VAL,vanlue_vanlue,vanlue,e308bf9f-f4a5-4665-beeb-8877b9a972b2,"301 S EAST ST, VANLUE, OH 45890-0250"
1596,VWE,4,14,WESTER,WESTER,van wert,-84.6036501,40.846484,235,Cougars,Public,Northwest,Van Wert,VAN WERT,VAN WERT,Van Wert,SCARLET,GRAY,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x136/ohiohshelmets.webs.com/VanWert-2017_L.png","http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/VanWert-2017_R.png",Van Wert,team293,northwestern,2446,Grass,"3,800",H. A. Eggerss Stadium,US House 5,OH House 82,OH Senate 1,"van-wert-cougars-(van-wert,oh)",4,14,WESTER,WESTER,van_wert_van_wert,van-wert,ba8f93c4-34e5-42fd-b98c-f70022ddba76,"10708 ST RT 118 S, VAN WERT, OH 45891-9243"
1598,VER,4,14,SAN BAY,SAN BAY - BAY,erie,-82.3578653,41.4110992,229,Sailors,Public,NE Lakes,Vermilion,VERMILION,VERMILION,Vermilion,PURPLE,GOLD,White,"http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Vermillion-2017_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Vermillion-2017_R.png",Vermilion,team294,northwestern,2027,Grass,"4,153",Vermilion Sailor Field,US House 9,OH House 89,OH Senate 2,"vermilion-sailors-(vermilion,oh)",4,14,SAN BAY,SAN BAY - BAY,vermilion_vermilion,vermilion,f360e02b-3b5b-4ab6-9ac0-e359148a8783,"1250 SANFORD ST, VERMILION, OH 44089-1519"
1600,VERS,5,20,MAC,MAC,darke,-84.4867176,40.2135096,164,Tigers,Public,Southwest,Versailles,VERSAILLES,VERSAILLES,Versailles,ORANGE,BLACK,NA,"http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Versailles_L-2103.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Versailles-2013_R.png",Versailles,team588,southwestern,1843,Grass,"2,953",H.B Hole Field,US House 8,OH House 84,OH Senate 12,"versailles-tigers-(versailles,oh)",5,18,MAC,MAC,versailles_versailles,versailles,bd372041-88ed-4ed3-ba62-ba3bbe537197,"280 Marker Rd., VERSAILLES, OH 45380-1105"
1604,MVC,4,15,TRI VAL,TRI VAL - OHIO,vinton,-82.4912951,39.251463,246,Vikings,Public,Southeast,Mc Arthur,MCARTHUR VINTON COUNTY,VINTON COUNTY,McArthur Vinton County,MAROON,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/VintonCounty-2017_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/VintonCounty-2017_R.png",Vinton County,team345,southeastern,1878,Grass,"2,758",Vinton County Stadium,US House 15,OH House 93,OH Senate 17,"vinton-county-vikings-(mcarthur,oh)",4,15,TRI VAL,TRI VAL - OHIO,vinton_county_mc_arthur,vinton-county,7fe585c5-e273-40e3-8665-e1a7f4d958a2,"63910 US HWY 50, MC ARTHUR, OH 45651-1010"
1606,WAD,2,6,SUBURBAN,SUBURBAN - NAT,medina,-81.7099136,41.023497,574,Grizzlies,Public,NE Inland,Wadsworth,WADSWORTH,WADSWORTH,Wadsworth,RED,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Wadsworth-2017_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Wadsworth-2017_R.png",Wadsworth,team058,northeastern,1786,Artificial Turf,"7,300",Art Wright Stadium,US House 16,OH House 69,OH Senate 22,"wadsworth-grizzlies-(wadsworth,oh)",2,7,SUBURBAN,SUBURBAN - NAT,wadsworth_wadsworth,wadsworth,c0cffcf0-29fa-471e-873d-41711d4a229a,"625 BROAD ST, WADSWORTH, OH 44281-2319"
1608,TWA,2,6,TOL CITY,TOL CITY,lucas,-83.5175988,41.64934,458,Indians,Public,Northwest,Toledo,TOL. WAITE,WAITE,Toledo Waite,PURPLE,GOLD,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Waite-2017_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Waite-2017_R.png",Tol. Waite,team172,northwestern,1493,Grass,"8,000",Jack Mollenkopf Stadium,US House 9,OH House 45,OH Senate 11,"waite-indians-(toledo,oh)",2,6,TOL CITY,TOL CITY,waite_toledo,waite,3df0751a-f8fd-4f83-a89c-ad00d1ff9879,"301 MORRISON DRIVE, TOLEDO, OH 43605-2124"
1610,CIWH,1,4,ECC,ECC,hamilton,-84.4795349,39.1402691,634,Eagles,Public,Southwest,Cincinnati,CIN. WALNUT HILLS,WALNUT HILLS,Cincinnati Walnut Hills,BLUE,GOLD,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x136/ohiohshelmets.webs.com/WalnutHills-2017_L.png","http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/WalnutHills-2017_R.png",Cin. Walnut Hills,team215,southwestern,2494,Artificial Turf,"2,300",Marx Stadium,US House 1,OH House 31,OH Senate 9,"walnut-hills-eagles-(cincinnati,oh)",1,4,ECC,ECC,walnut_hills_cincinnati,walnut-hills,cdecebb8-792d-4922-b534-6ac7a1421d91,"3250 VICTORY PKWY, CINCINNATI, OH 45207"
1612,COWR,2,7,COL CITY,COL CITY - SOUTH,franklin,-82.8650719,39.9434795,453,Scots,Public,Central,Columbus,COLS. WALNUT RIDGE,WALNUT RIDGE,Columbus Walnut Ridge,RED,GRAY,WHITE,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/WalnutRidge-2017_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/WalnutRidge-2017_R.png",Cols. Walnut Ridge,team190,central,NA,NA,NA,NA,US House 3,OH House 26,OH Senate 15,"walnut-ridge-scots-(columbus,oh)",2,7,COL CITY,COL CITY - SOUTH,walnut_ridge_columbus,walnut-ridge,8c6d13f9-5346-4595-98e8-0c5aaefcdcae,"4841 E LIVINGSTON AVE, COLUMBUS, OH 43227-2172"
1614,CFWJ,2,5,N COAST,N COAST - BLUE,summit,-81.4960293,41.1919824,388,Warriors,Private,NE Inland,Cuyahoga Falls,CUYAHOGA FALLS WALSH JESUIT,WALSH JESUIT,Cuyahoga Falls Walsh Jesuit,MAROON,GOLD,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/WalshJesuit-2016__L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/WalshJesuit-2016_R.png",Walsh Jesuit,team247,northeastern,2292,Artificial Turf,"3,300",Marhofer Field at Conway Memorial,US House 14,OH House 37,OH Senate 27,"walsh-jesuit-warriors-(cuyahoga-falls,oh)",2,5,N COAST,N COAST - BLUE,walsh_jesuit_cuyahoga_falls,walsh-jesuit,dbcc8906-6d42-4c3e-8681-d8aa24b4ef27,"4550 WYOGA LAKE ROAD, CUYAHOGA FALLS, OH 44224-1059"
1616,WAP,3,12,WESTER,WESTER,auglaize,-84.1947735,40.583396,356,Redskins,Public,Northwest,Wapakoneta,WAPAKONETA,WAPAKONETA,Wapakoneta,RED,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Wapakoneta-2013_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Wapakoneta-2013_R.png",Wapakoneta,team174,northwestern,1917,Artificial Turf,"4,870",Harmon Field,US House 4,OH House 82,OH Senate 1,"wapakoneta-redskins-(wapakoneta,oh)",3,12,WESTER,WESTER,wapakoneta_wapakoneta,wapakoneta,2a9b4af1-161b-4911-9bbb-3951d0f0f207,"1 W REDSKIN TRAIL, WAPAKONETA, OH 45895-9375"
1618,VINW,3,11,OH VAL,OH VAL,washington,-81.6649008,39.3989962,294,Warriors,Public,Southeast,Vincent,VINCENT WARREN,WARREN,Vincent Warren,ROYAL BLUE,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Warren-2017_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Warren-2017_R.png",Vincent Warren,team322,southeastern,2260,Grass,"3,512",Warren High School Football Stadium,US House 6,OH House 95,OH Senate 30,"warren-warriors-(vincent,oh)",3,11,OH VAL,OH VAL,warren_vincent,warren,528acd90-5f71-4b63-80f3-f4c27a423ca1,"130 WARRIOR DRIVE, VINCENT, OH 45784-9801"
1620,WHT,4,14,LKE ERIE,LKE ERIE,cuyahoga,-81.5310142,41.4442099,200,Tigers,Public,NE Lakes,Warrensville Ht,WARRENSVILLE HTS.,WARRENSVILLE HEIGHTS,Warrensville Heights,BLUE,GOLD,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/WarrensvilleHeights-2017_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/WarrensvilleHeights-2017_R.png",Warrensville Heights,team264,northeastern,1973,Grass,"2,453",Tiger Stadium,US House 11,OH House 12,OH Senate 25,"warrensville-heights-tigers-(warrensville,oh)",5,17,LKE ERIE,LKE ERIE,warrensville_heights_warrensville_hts,warrensville-heights,66dbd672-85a7-4c6c-b683-9ace2b8390f2,"4270 NORTHFIELD RD, WARRENSVILLE HTS, OH 44128-2812"
1624,MWA,2,7,IND,IND,stark,-81.5006038,40.792578,500,Tigers,Public,NE Inland,Massillon,MASSILLON WASHINGTON,WASHINGTON,Massillon Washington,ORANGE,BLACK,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Massillon-2018_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Massillon-2018_R.png",Massillon,team048,northeastern,1162,Artificial Turf,"16,884",Paul Brown Tiger Stadium,US House 7,OH House 49,OH Senate 29,"washington-tigers-(massillon,oh)",2,7,IND,IND,washington_massillon,massillon,3797b87e-6c59-4035-9e62-9a1231211658,"ONE PAUL E BROWN DR SE, MASSILLON, OH 44646-6718"
1626,WCHW,4,16,FRONTIER,FRONTIER,fayette,-83.4259324,39.5437173,255,Blue Lions,Public,Southeast,Washington C.H.,WASHINGTON C.H. WASHINGTON,WASHINGTON,Washington Court House Washington,ROYAL BLUE,WHITE,NA,"http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/WCH-2017_L.png","http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/WCH-2017_R.png",Washington C.H.,team352,southeastern,2043,Grass,"3,682",Gardner Park,US House 10,OH House 92,OH Senate 17,"washington-blue-lions-(washington-courthouse,oh)",4,16,FRONTIER,FRONTIER,washington_washington_c.h,washington-court-house,fda0775b-5891-459e-8972-9d4300f769cb,"400 S. Elm Street, WASHINGTON C.H., OH 43160"
1628,WAT,7,27,TRI VAL,TRI VAL - HOCK,washington,-81.638522,39.5381463,78,Wildcats,Public,Southeast,Waterford,WATERFORD,WATERFORD,Waterford,GREEN,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Waterford-2016_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Waterford-2016_R.png",Waterford,team682,southeastern,2261,Grass,"1,211",Waterford Wildcats Stadium,US House 6,OH House 95,OH Senate 30,"waterford-wildcats-(waterford,oh)",7,27,TRI VAL,TRI VAL - HOCK,waterford_waterford,waterford,f4ba87fc-648a-418a-96e8-787e15ad9f1f,"330 Main St, Waterford, OH 45786-0067"
1630,AWA,6,21,MHNG VAL,MHNG VAL,portage,-81.193022,41.028547,153,Vikings,Public,NE Inland,Atwater,ATWATER WATERLOO,WATERLOO,Atwater Waterloo,BURGUNDY,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Waterloo-2015-L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Waterloo-2015-R.png",Waterloo,team475,northeastern,2205,Grass,"2,043",Waterloo Stadium,US House 13,OH House 75,OH Senate 18,"waterloo-vikings-(atwater,oh)",6,21,MHNG VAL,MHNG VAL,waterloo_atwater,waterloo,071880e3-8d14-4b2f-a097-88d91a8ea512,"1464 INDUSTRY RD, ATWATER, OH 44201-9349"
1632,PWM,2,7,LICK CNT,LICK CNT - BUCK,licking,-82.6492892,39.9638798,465,Warriors,Public,Central,Pataskala,PATASKALA WATKINS MEMORIAL,WATKINS MEMORIAL,Pataskala Watkins Memorial,GOLD,BLACK,NA,"http://mediaprocessor.websimages.com/width/179/crop/0,0,179x136/ohiohshelmets.webs.com/WatkinsMemorial-2016_L.png","http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/WatkinsMemorial-2016_R.png",Watkins Memorial,team200,central,NA,NA,NA,NA,US House 12,OH House 72,OH Senate 31,"watkins-memorial-warriors-(pataskala,oh)",2,7,LICK CNT,LICK CNT - BUCK,watkins_memorial_pataskala,watkins-memorial,1318bf94-7c04-45a9-82f3-2cce12d269ab,"8868 WATKINS ROAD SW, PATASKALA, OH 43062-9053"
1634,WAU,4,14,NWOAL,NWOAL,fulton,-84.1281039,41.552906,236,Indians,Public,Northwest,Wauseon,WAUSEON,WAUSEON,Wauseon,RED,WHITE,NA,"http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/Wauseon-2017_L.png","http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/Wauseon-2017_R.png",Wauseon,team412,northwestern,2068,Grass,"2,785",Wauseon Stadium,US House 5,OH House 47,OH Senate 2,"wauseon-indians-(wauseon,oh)",4,14,NWOAL,NWOAL,wauseon_wauseon,wauseon,a7f8a626-8c66-4462-b8ce-79dc9628677a,"840 PARKVIEW, WAUSEON, OH 43567-1269"
1636,WAV,4,16,S OH,S OH - II,pike,-82.9988674,39.1316749,228,Tigers,Public,Southeast,Waverly,WAVERLY,WAVERLY,Waverly,ORANGE,BLACK,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Waverly-2017_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Waverly-2017_R.png",Waverly,team438,southeastern,1872,Artificial Turf,"2,598","Waverly ""Tiger Town"" Stadium",US House 2,OH House 91,OH Senate 17,"waverly-tigers-(waverly,oh)",4,16,S OH,S OH - II,waverly_waverly,waverly,af3c19b3-f925-4745-8fd9-0a83d95feb57,"1 TIGER DRIVE, WAVERLY, OH 45690-1253"
1638,HHW,1,3,GWOC,GWOC - CENT,montgomery,-84.1344572,39.8463954,723,Warriors,Public,Southwest,Huber Heights,HUBER HTS. WAYNE,WAYNE,Huber Heights Wayne,RED,BLACK,WHITE,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Wayne-2014_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Wayne-2014_R.png",Huber Heights Wayne,team105,southwestern,1502,Artificial Turf,"6,800",Good Samaritan Athletic Field at Heidkamp Stadium,US House 10,OH House 40,OH Senate 6,"wayne-warriors-(huber-heights,oh)",1,3,GWOC,GWOC - CENT,wayne_huber_heights,wayne,b7d8d71b-c14f-4829-a606-0e6d820c88c4,"5400 CHAMBERSBURG RD, HUBER HEIGHTS, OH 45424-3737"
1640,ACW,6,21,WCAL,WCAL,wayne,-81.8119339,40.7371515,156,Golden Bears,Public,NE Inland,Apple Creek,APPLE CREEK WAYNEDALE,WAYNEDALE,Apple Creek Waynedale,BROWN,GOLD,NA,"http://mediaprocessor.websimages.com/width/183/crop/0,0,182x140/ohiohshelmets.webs.com/Waynedale-2017_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Waynedale-2017_R.png",Waynedale,team474,northeastern,2267,Grass,"1,800",Waynedale Stadium,US House 16,OH House 1,OH Senate 27,"waynedale-golden-bears-(apple-creek,oh)",5,17,WCAL,WCAL,waynedale_apple_creek,waynedale,6c75e397-b14e-40e3-bee3-86e5694db1bb,"9050 DOVER RD, APPLE CREEK, OH 44606-9603"
1642,WGO,7,28,NWCC,NWCC,auglaize,-83.972866,40.6053039,59,Tigers,Public,Northwest,Waynesfield,WAYNESFIELD WAYNESFIELD-GOSHEN,WAYNESFIELD-GOSHEN,Waynesfield-Goshen,BLUE,GOLD,NA,"http://mediaprocessor.websimages.com/width/181/crop/0,0,181x139/ohiohshelmets.webs.com/WaynesfieldGoshen-2016__L.png","http://mediaprocessor.websimages.com/width/181/crop/0,0,181x139/ohiohshelmets.webs.com/WaynesfieldGoshen-2016__R.png",Waynesfield-Goshen,team713,northwestern,1918,Grass,"1,200","""The Jungle"", Tiger Field",US House 4,OH House 84,OH Senate 12,"waynesfield-goshen-tigers-(waynesfield,oh)",7,28,NWCC,NWCC,waynesfield-goshen_waynesfield,waynesfield-goshen,a603f45e-63fe-4c47-9062-c3c26300f4f2,"500 N WESTMINISTER ST, WAYNESFIELD, OH 45896-9448"
1644,WAY,5,20,SWBL,SWBL - BUCK,warren,-84.0928356,39.5354078,191,Spartans,Public,Southwest,Waynesville,WAYNESVILLE,WAYNESVILLE,Waynesville,ORANGE,BLACK,NA,"http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/Waynesville(2017)_L.png","http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/Waynesville(2017)_R.png",Waynesville,team589,southwestern,2256,Artificial Turf,"2,072",Waynesville Spartan Field,US House 1,OH House 62,OH Senate 7,"waynesville-spartans-(waynesville,oh)",5,20,SWBL,SWBL - BUCK,waynesville_waynesville,waynesville,fad9ec30-4dd7-4a9f-b914-05e1a14ec1ea,"735 DAYTON RD, WAYNESVILLE, OH 45068-9503"
1646,HWT,7,26,GRN MEAD,GRN MEAD,paulding,-84.573128,41.046844,110,Raiders,Public,Northwest,Haviland,HAVILAND WAYNE TRACE,WAYNE TRACE,Haviland Wayne Trace,RED,BLUE,WHITE,"http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/WayneTrace-2016_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/WayneTrace-2016_R.png",Wayne Trace,team639,northwestern,1869,Grass,"2,942",Wayne Trace Field,US House 5,OH House 82,OH Senate 1,"wayne-trace-raiders-(haviland,oh)",6,22,GRN MEAD,GRN MEAD,wayne_trace_haviland,wayne-trace,0fddf5f4-1a69-4ca3-8885-ce258452a335,"4915 US ROUTE 127, HAVILAND, OH 45851-9801"
1650,WELT,6,21,PATRIOT,PATRIOT - STARS,lorain,-82.2197855,41.1777305,139,Dukes,Public,NE Lakes,Wellington,WELLINGTON,WELLINGTON,Wellington,MAROON,WHITE,NA,"http://mediaprocessor.websimages.com/width/181/crop/0,0,181x137/ohiohshelmets.webs.com/Wellington-2017_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Wellington-2017_R.png",Wellington,team413,northeastern,2138,Grass,"2,732",Wellington Stadium,US House 7,OH House 57,OH Senate 13,"wellington-dukes-(wellington,oh)",6,21,PATRIOT,PATRIOT - STARS,wellington_wellington,wellington,cad1bb53-88e6-4011-9018-e76c9bf87c9e,"629 N MAIN ST, WELLINGTON, OH 44090-1033"
1652,WELS,5,19,TRI VAL,TRI VAL - OHIO,jackson,-82.5349184,39.1340186,165,Golden Rockets,Public,Southeast,Wellston,WELLSTON,WELLSTON,Wellston,BLUE,GOLD,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Wellston-2015_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Wellston-2015_R.png",Wellston,team439,southeastern,2103,Grass,"1,544",C.H. Jones Field,US House 6,OH House 93,OH Senate 17,"wellston-golden-rockets-(wellston,oh)",5,19,TRI VAL,TRI VAL - OHIO,wellston_wellston,wellston,40d985b3-7e94-40b4-acaf-6a5a969ba30d,"200 GOLDEN ROCKET DRIVE, WELLSTON, OH 45692"
1654,WELL,7,25,EAST OH,EAST OH,columbiana,-80.6561019,40.6023961,97,Tigers,Public,NE Inland,Wellsville,WELLSVILLE,WELLSVILLE,Wellsville,ORANGE,BLACK,NA,"http://mediaprocessor.websimages.com/width/181/crop/0,0,181x139/ohiohshelmets.webs.com/Wellsville-2017__L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Wellsville-2017__R.png",Wellsville,team622,northeastern,2007,Grass,"1,938",Wellsville Tiger Stadium,US House 6,OH House 5,OH Senate 33,"wellsville-tigers-(wellsville,oh)",7,25,EAST OH,EAST OH,wellsville_wellsville,wellsville,69d8302f-634f-4662-9278-41c21ec885f6,"1 BENGAL BLVD., WELLSVILLE, OH 43968-1423"
1656,COW,2,7,COL CITY,COL CITY - SOUTH,franklin,-83.076088,39.953309,450,Cowboys,Public,Central,Columbus,COLS. WEST,WEST,Columbus West,BUFF,BROWN,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/West-2016__L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/West-2016__R.png",Cols. West,team191,central,2498,Grass,"3,000",West High School Stadium,US House 3,OH House 17,OH Senate 3,"west-cowboys-(columbus,oh)",2,7,COL CITY,COL CITY - SOUTH,west_columbus,west,f445b38b-8bcc-4dab-8893-67686bd4c2ac,"179 S POWELL AVE, COLUMBUS, OH 43204-3032"
